customer_id,name_surname,age,gender,email,phone,account_type,balance,branch,credit_rating,is_active,last_transaction_date,monthly_income,credit_eligible,country,account_creation_date,tenure,num_of_products,has_credit_card,is_active_member,estimated_salary,churn
MST08034,Fərid Vəliyev,74,Kişi,fərid.vəliyev62@gmail.com,+994552471693,Əmanət,1958.91,Mingəçevir,362,False,2024-11-24,1985.08,False,Azərbaycan,2017-10-04,8,4,1,0,11024.58,0
MST08035,Qurban Bədəlov,63,Kişi,qurban.bədəlov51@gmail.com,+994531349867,Depozit,12384.73,Zaqatala,510,True,2024-11-10,6796.96,False,Azərbaycan,2025-07-25,0,1,1,1,18664.51,0
MST08036,Fərid Quliyev,72,Kişi,fərid.quliyev63@gmail.com,+994557053872,Depozit,15773.3,Mingəçevir,764,False,2025-03-16,5943.87,True,Azərbaycan,2021-02-02,4,2,1,0,1863.75,0
MST08037,Fidan Qasımova,71,Qadın,fidan.qasımova30@gmail.com,+994551650167,Depozit,6600.76,Zaqatala,457,True,2025-05-18,6528.94,False,Azərbaycan,2020-07-28,5,4,1,1,7421.65,0
MST08038,Günay Əliyeva,55,Qadın,günay.əliyeva93@gmail.com,+994558968461,Depozit,6430.19,Quba,484,False,2024-11-04,5914.54,False,Azərbaycan,2025-03-02,0,2,1,0,18173.09,1
MST08039,Aytən Mürsəlova,45,Qadın,aytən.mürsəlova78@gmail.com,+994558430003,Biznes,27670.69,Lənkəran,744,True,2025-03-17,7169.4,True,Azərbaycan,2015-09-03,10,3,1,1,13399.28,0
MST08040,Zəhra Hüseynova,18,Qadın,zəhra.hüseynova14@gmail.com,+994546104567,Biznes,3498.71,Quba,694,False,2024-09-08,5647.24,False,Azərbaycan,2025-01-20,0,2,1,0,7843.91,1
MST08041,Ülviyyə Rzayeva,64,Qadın,ülviyyə.rzayeva77@gmail.com,+994558891383,Biznes,6551.88,Zaqatala,477,True,2024-07-06,7679.12,False,Azərbaycan,2019-01-24,6,3,1,1,5157.05,0
MST08042,Rauf Əlizadə,42,Kişi,rauf.əlizadə67@gmail.com,+994523134776,Depozit,15478.74,Naxçıvan,725,True,2025-04-21,6981.94,True,Azərbaycan,2020-05-26,5,3,1,1,17304.83,0
MST08043,İlkin Mürsəlov,62,Kişi,i̇lkin.mürsəlov38@gmail.com,+994548907290,Depozit,7700.05,Quba,622,False,2024-07-05,9379.3,False,Azərbaycan,2023-01-16,2,2,1,0,12829.36,0
MST08044,Kamran Ələkbərov,60,Kişi,kamran.ələkbərov94@gmail.com,+994503186799,Cari,766.78,Naxçıvan,703,False,2025-01-07,654.07,False,Azərbaycan,2023-09-17,2,1,1,0,17723.74,1
MST08045,Kəmalə Nəbiyeva,44,Qadın,kəmalə.nəbiyeva5@gmail.com,+994548293856,Depozit,25760.78,Qax,464,False,2025-04-21,8682.46,False,Azərbaycan,2018-11-08,7,4,1,0,6622.43,0
MST08046,Aysel Axundova,39,Qadın,aysel.axundova79@gmail.com,+994539051178,Depozit,11251.67,Gəncə,648,False,2025-02-22,9819.25,False,Azərbaycan,2023-11-26,2,2,0,0,13095.62,0
MST08047,Lətafət İsmayılova,22,Qadın,lətafət.i̇smayılova15@gmail.com,+994504835524,Depozit,13605.35,Mingəçevir,692,False,2024-09-25,9532.05,True,Azərbaycan,2021-07-09,4,2,0,0,9234.88,0
MST08048,Xuraman Nəbiyeva,59,Qadın,xuraman.nəbiyeva78@gmail.com,+994517099492,Əmanət,4149.27,Bakı,771,True,2024-10-13,3785.85,True,Azərbaycan,2016-08-13,9,2,0,1,5102.61,0
MST08049,Murad Cəfərov,34,Kişi,murad.cəfərov32@gmail.com,+994538893107,Biznes,11213.16,Bakı,344,False,2024-12-31,6010.83,False,Azərbaycan,2019-05-20,6,4,0,0,3377.19,0
MST08050,Aysel Qasımova,44,Qadın,aysel.qasımova66@gmail.com,+994549168349,Biznes,20901.25,Quba,506,False,2024-06-02,9664.75,False,Azərbaycan,2016-05-14,9,2,0,0,8745.65,0
MST08051,Aytən Hüseynova,52,Qadın,aytən.hüseynova51@gmail.com,+994509541832,Biznes,7245.25,Gəncə,394,False,2025-01-14,9611.87,False,Azərbaycan,2021-11-19,4,3,1,0,17689.39,1
MST08052,Ləman Orucova,32,Qadın,ləman.orucova47@gmail.com,+994507528588,Əmanət,4449.18,Bakı,812,False,2025-03-25,2174.01,True,Azərbaycan,2018-06-06,7,3,1,0,14081.16,0
MST08053,Şəbnəm Rzayeva,20,Qadın,şəbnəm.rzayeva55@gmail.com,+994536981463,Cari,1103.81,Naxçıvan,527,True,2024-08-29,561.91,False,Azərbaycan,2023-01-16,2,3,0,1,18455.41,0
MST08054,Nihat Qasımov,50,Kişi,nihat.qasımov59@gmail.com,+994518986779,Əmanət,6569.89,Lənkəran,606,False,2025-02-24,2293.24,False,Azərbaycan,2015-11-08,10,4,1,0,2387.47,0
MST08055,İlkin Mahmudov,71,Kişi,i̇lkin.mahmudov11@gmail.com,+994552823340,Cari,9987.19,Gəncə,493,True,2024-07-23,4338.52,False,Azərbaycan,2016-09-06,9,4,1,1,8673.93,0
MST08056,Murad Mürsəlov,66,Kişi,murad.mürsəlov27@gmail.com,+994501716123,Əmanət,2843.5,Şəki,676,False,2024-10-08,2126.6,True,Azərbaycan,2025-09-22,0,1,1,0,7557.46,1
MST08057,Murad Hacıyev,35,Kişi,murad.hacıyev17@gmail.com,+994504422500,Əmanət,646.47,Qax,327,False,2024-09-17,712.83,False,Azərbaycan,2022-10-19,3,1,0,0,14194.17,0
MST08058,Kəmalə İsmayılova,46,Qadın,kəmalə.i̇smayılova61@gmail.com,+994552388878,Biznes,14136.21,Qusar,589,True,2024-08-07,8138.5,False,Azərbaycan,2022-10-18,3,1,1,1,17388.57,0
MST08059,Zəhra Qasımova,32,Qadın,zəhra.qasımova10@gmail.com,+994545776038,Əmanət,4325.49,Sumqayıt,619,False,2024-09-22,2347.45,False,Azərbaycan,2025-01-11,0,1,1,0,14652.07,0
MST08060,Şahin Hacıyev,74,Kişi,şahin.hacıyev61@gmail.com,+994515044430,Cari,9255.94,Bakı,387,True,2024-10-12,3140.46,False,Azərbaycan,2016-06-05,9,2,0,1,13802.05,0
MST08061,Şəbnəm Əlizadə,25,Qadın,şəbnəm.əlizadə27@gmail.com,+994541745193,Biznes,13842.64,Şəki,413,True,2024-12-22,5348.86,False,Azərbaycan,2021-03-09,4,1,1,1,14884.35,0
MST08062,Tural Məmmədov,33,Kişi,tural.məmmədov27@gmail.com,+994501210545,Depozit,18424.72,Naxçıvan,557,False,2025-04-09,7337.9,False,Azərbaycan,2016-02-07,9,3,1,0,19920.3,1
MST08063,Rauf Əliyev,30,Kişi,rauf.əliyev56@gmail.com,+994525115733,Cari,1355.91,Sumqayıt,309,False,2025-03-30,652.98,False,Azərbaycan,2020-07-03,5,3,0,0,13748.66,1
MST08064,Səbinə Bədəlova,42,Qadın,səbinə.bədəlova75@gmail.com,+994518795140,Cari,8735.69,Zaqatala,622,False,2025-05-20,2903.7,False,Azərbaycan,2015-01-08,10,3,0,0,18443.9,0
MST08065,Kənan Quliyev,21,Kişi,kənan.quliyev9@gmail.com,+994509863185,Cari,4965.83,Sumqayıt,608,True,2024-12-30,2872.58,False,Azərbaycan,2024-06-25,1,1,0,1,10902.53,0
MST08066,Orxan İsmayılov,25,Kişi,orxan.i̇smayılov64@gmail.com,+994505535615,Cari,4719.34,Sumqayıt,551,False,2024-06-27,2050.11,False,Azərbaycan,2020-07-10,5,3,1,0,6207.41,0
MST08067,Zəhra Məmmədova,26,Qadın,zəhra.məmmədova52@gmail.com,+994541047748,Depozit,14582.44,Sumqayıt,609,True,2025-05-05,6728.34,False,Azərbaycan,2020-02-08,5,3,1,1,8459.67,0
MST08068,Aysel İsmayılova,39,Qadın,aysel.i̇smayılova26@gmail.com,+994538259691,Cari,1265.85,Naxçıvan,353,False,2024-05-25,1309.33,False,Azərbaycan,2024-05-14,1,2,0,0,8708.89,0
MST08069,Emil Hacıyev,36,Kişi,emil.hacıyev31@gmail.com,+994547263995,Biznes,6376.25,Gəncə,504,False,2024-06-14,9627.79,False,Azərbaycan,2023-09-11,2,3,1,0,17833.96,1
MST08070,Əli Quliyev,42,Kişi,əli.quliyev84@gmail.com,+994538319815,Biznes,18503.45,Qax,548,False,2024-10-05,7316.89,False,Azərbaycan,2015-04-01,10,2,1,0,13241.27,1
MST08071,Elvin İsmayılov,30,Kişi,elvin.i̇smayılov68@gmail.com,+994525558297,Biznes,26156.95,Zaqatala,768,True,2025-01-11,9751.52,True,Azərbaycan,2020-06-16,5,2,1,1,3474.42,0
MST08072,Nihat Hüseynov,40,Kişi,nihat.hüseynov78@gmail.com,+994553830197,Depozit,11210.13,Bakı,430,True,2024-09-24,9429.99,False,Azərbaycan,2021-09-16,4,1,1,1,19491.17,0
MST08073,Kamran Quliyev,56,Kişi,kamran.quliyev6@gmail.com,+994522368307,Cari,1510.32,Bakı,600,False,2024-11-20,798.87,False,Azərbaycan,2021-12-25,4,1,0,0,16066.96,1
MST08074,Qurban Qasımov,24,Kişi,qurban.qasımov16@gmail.com,+994515705354,Biznes,5151.77,Bakı,705,False,2025-02-05,5746.88,True,Azərbaycan,2024-05-20,1,2,1,0,7009.75,0
MST08075,Zəhra Bədəlova,43,Qadın,zəhra.bədəlova74@gmail.com,+994558676758,Əmanət,991.4,Naxçıvan,476,False,2025-02-16,634.96,False,Azərbaycan,2023-03-13,2,1,0,0,1144.02,1
MST08076,Emil Axundov,62,Kişi,emil.axundov24@gmail.com,+994508238490,Biznes,15480.24,Sumqayıt,677,True,2024-11-22,5855.65,True,Azərbaycan,2020-05-10,5,3,1,1,9304.76,0
MST08077,Xuraman İsmayılova,33,Qadın,xuraman.i̇smayılova12@gmail.com,+994533755044,Əmanət,2871.56,Qusar,611,False,2024-12-13,2903.15,False,Azərbaycan,2020-01-14,5,3,1,0,9561.74,0
MST08078,Cavid Hüseynov,28,Kişi,cavid.hüseynov65@gmail.com,+994512982127,Əmanət,3538.1,Mingəçevir,821,False,2025-04-02,1089.13,False,Azərbaycan,2017-02-11,8,2,0,0,1351.56,0
MST08079,Rauf Bədəlov,34,Kişi,rauf.bədəlov94@gmail.com,+994526778186,Depozit,15392.88,Şəki,470,True,2024-11-17,7732.09,False,Azərbaycan,2018-05-16,7,4,1,1,1259.46,0
MST08080,Anar Quliyev,47,Kişi,anar.quliyev14@gmail.com,+994542022407,Biznes,14747.39,Lənkəran,459,False,2024-12-12,6723.35,False,Azərbaycan,2018-11-04,7,3,1,0,18241.58,0
MST08081,Murad Qasımov,75,Kişi,murad.qasımov85@gmail.com,+994518420004,Əmanət,2213.96,Quba,487,True,2024-06-03,891.24,False,Azərbaycan,2022-11-01,3,1,0,1,17682.55,0
MST08082,Ülviyyə Axundova,26,Qadın,ülviyyə.axundova63@gmail.com,+994554446419,Əmanət,10849.74,Qusar,713,True,2025-01-22,4760.89,True,Azərbaycan,2021-04-02,4,3,1,1,9926.7,0
MST08083,Tural Ələkbərov,43,Kişi,tural.ələkbərov41@gmail.com,+994556311552,Cari,6150.83,Zaqatala,474,True,2025-01-23,3634.94,False,Azərbaycan,2025-06-12,0,2,1,1,1498.82,0
MST08084,Emil Orucov,43,Kişi,emil.orucov99@gmail.com,+994559275347,Əmanət,5565.5,Zaqatala,586,False,2025-03-04,4070.38,False,Azərbaycan,2024-09-10,1,1,1,0,12646.3,0
MST08085,Sevinc Cəfərova,48,Qadın,sevinc.cəfərova58@gmail.com,+994516536382,Depozit,8676.02,Qusar,576,False,2024-10-09,9360.67,False,Azərbaycan,2023-12-04,2,3,1,0,15467.7,1
MST08086,Günay Mürsəlova,27,Qadın,günay.mürsəlova82@gmail.com,+994559632445,Cari,3434.53,Quba,581,False,2025-05-18,3855.26,False,Azərbaycan,2021-03-05,4,3,1,0,4055.69,0
MST08087,Tural Əlizadə,27,Kişi,tural.əlizadə90@gmail.com,+994541307747,Əmanət,2445.93,Gəncə,698,True,2024-11-25,935.55,False,Azərbaycan,2016-11-16,9,3,0,1,1022.14,0
MST08088,Nicat Mürsəlov,29,Kişi,nicat.mürsəlov7@gmail.com,+994517427210,Əmanət,1060.31,Gəncə,830,False,2025-04-24,1351.34,False,Azərbaycan,2025-06-10,0,1,0,0,9174.72,1
MST08089,Əli Axundov,41,Kişi,əli.axundov48@gmail.com,+994515283866,Biznes,14216.15,Mingəçevir,401,False,2024-12-12,8984.19,False,Azərbaycan,2022-11-01,3,3,0,0,2027.4,0
MST08090,Gülşən Axundova,35,Qadın,gülşən.axundova16@gmail.com,+994505884740,Depozit,19013.84,Mingəçevir,788,True,2025-04-22,9738.49,True,Azərbaycan,2018-06-06,7,3,1,1,14721.14,0
MST08091,Kəmalə Mürsəlova,60,Qadın,kəmalə.mürsəlova64@gmail.com,+994511279483,Depozit,11071.12,Lənkəran,768,False,2024-12-15,6826.47,True,Azərbaycan,2024-10-11,1,1,1,0,19921.24,1
MST08092,Əli Vəliyev,71,Kişi,əli.vəliyev33@gmail.com,+994501531000,Biznes,21268.99,Mingəçevir,370,True,2024-09-05,9887.32,False,Azərbaycan,2019-09-09,6,4,0,1,10249.18,0
MST08093,Nicat Vəliyev,50,Kişi,nicat.vəliyev97@gmail.com,+994539753344,Cari,3238.27,Sumqayıt,804,True,2025-04-14,4132.14,True,Azərbaycan,2024-12-12,1,2,0,1,3978.17,0
MST08094,Ləman Orucova,49,Qadın,ləman.orucova29@gmail.com,+994557336272,Cari,5376.44,Qusar,482,False,2024-05-23,1829.69,False,Azərbaycan,2017-12-25,8,4,1,0,1955.61,0
MST08095,Nigar Cəfərova,53,Qadın,nigar.cəfərova55@gmail.com,+994533109094,Biznes,10221.01,Naxçıvan,368,True,2025-03-12,9261.16,False,Azərbaycan,2021-02-10,4,1,1,1,4999.88,0
MST08096,Nihat Nəbiyev,74,Kişi,nihat.nəbiyev53@gmail.com,+994519508362,Biznes,19537.7,Qax,481,False,2025-02-23,7156.02,False,Azərbaycan,2021-06-07,4,2,1,0,10974.69,1
MST08097,Elnur Axundov,22,Kişi,elnur.axundov85@gmail.com,+994535517587,Cari,1777.24,Zaqatala,770,True,2025-03-07,2058.5,True,Azərbaycan,2025-12-22,0,1,1,1,13577.74,0
MST08098,Xuraman Məmmədova,43,Qadın,xuraman.məmmədova58@gmail.com,+994515628739,Cari,8575.37,Qusar,563,True,2025-02-16,4097.59,False,Azərbaycan,2020-10-12,5,2,1,1,14748.5,0
MST08099,Rauf İsmayılov,38,Kişi,rauf.i̇smayılov68@gmail.com,+994529479341,Əmanət,5707.15,Sumqayıt,801,True,2024-07-02,2722.59,True,Azərbaycan,2015-07-05,10,2,1,1,4293.36,0
MST08100,Zəhra İsmayılova,56,Qadın,zəhra.i̇smayılova29@gmail.com,+994509244632,Əmanət,2072.9,Bakı,509,True,2024-08-14,1641.1,False,Azərbaycan,2017-07-01,8,3,0,1,17917.89,0
MST08101,Elvin Əlizadə,48,Kişi,elvin.əlizadə14@gmail.com,+994559040837,Cari,2340.74,Qusar,427,True,2025-01-22,1706.64,False,Azərbaycan,2024-01-24,1,2,1,1,4306.28,0
MST08102,Nigar Hüseynova,58,Qadın,nigar.hüseynova35@gmail.com,+994533439714,Əmanət,1134.78,Lənkəran,769,False,2024-10-15,893.08,False,Azərbaycan,2021-03-05,4,2,0,0,10705.29,0
MST08103,Murad Məmmədov,28,Kişi,murad.məmmədov80@gmail.com,+994558728421,Əmanət,1998.71,Mingəçevir,789,True,2024-06-10,765.61,False,Azərbaycan,2020-02-08,5,4,0,1,13502.27,0
MST08104,Gülşən Qasımova,56,Qadın,gülşən.qasımova8@gmail.com,+994531902984,Əmanət,6698.59,Zaqatala,450,False,2025-05-09,1823.4,False,Azərbaycan,2016-11-07,9,2,1,0,18936.14,0
MST08105,Cavid Quliyev,33,Kişi,cavid.quliyev63@gmail.com,+994553367708,Biznes,8633.77,Sumqayıt,491,True,2024-11-18,6416.58,False,Azərbaycan,2015-12-20,10,4,1,1,12484.07,0
MST08106,Şəbnəm Orucova,44,Qadın,şəbnəm.orucova88@gmail.com,+994505080936,Biznes,14178.24,Gəncə,450,False,2025-03-29,6361.89,False,Azərbaycan,2023-12-22,2,2,1,0,16914.1,0
MST08107,Ülviyyə Ələkbərova,71,Qadın,ülviyyə.ələkbərova3@gmail.com,+994547702168,Depozit,10153.24,Quba,710,True,2025-05-22,5779.43,True,Azərbaycan,2022-09-24,3,3,0,1,16017.96,0
MST08108,Günay Axundova,51,Qadın,günay.axundova10@gmail.com,+994518447600,Əmanət,3001.42,Bakı,306,True,2024-07-13,4074.39,False,Azərbaycan,2024-07-22,1,2,0,1,12646.98,0
MST08109,Günay Bədəlova,70,Qadın,günay.bədəlova10@gmail.com,+994512580650,Biznes,25392.01,Quba,780,False,2024-06-04,9613.65,True,Azərbaycan,2020-10-10,5,2,1,0,8287.44,0
MST08110,Murad Əlizadə,33,Kişi,murad.əlizadə25@gmail.com,+994502552291,Əmanət,4032.84,Gəncə,425,False,2024-10-21,1593.49,False,Azərbaycan,2020-09-22,5,3,0,0,19054.04,0
MST08111,Əli Ələkbərov,22,Kişi,əli.ələkbərov26@gmail.com,+994557224981,Biznes,10564.5,Qax,695,False,2025-03-29,7957.07,True,Azərbaycan,2025-09-07,0,2,0,0,19597.58,1
MST08112,Fidan Rzayeva,43,Qadın,fidan.rzayeva64@gmail.com,+994516080764,Depozit,7003.63,Gəncə,478,False,2024-06-10,5208.22,False,Azərbaycan,2022-02-16,3,1,1,0,15046.25,0
MST08113,Şahin Bədəlov,46,Kişi,şahin.bədəlov7@gmail.com,+994527109337,Biznes,6953.89,Sumqayıt,508,False,2024-09-30,6559.49,False,Azərbaycan,2015-05-12,10,4,1,0,11298.83,0
MST08114,Kamran Cəfərov,57,Kişi,kamran.cəfərov78@gmail.com,+994513799625,Əmanət,5105.15,Gəncə,504,False,2025-03-13,3936.17,False,Azərbaycan,2025-11-14,0,1,1,0,7802.17,1
MST08115,Rauf Əliyev,57,Kişi,rauf.əliyev7@gmail.com,+994511100162,Əmanət,11167.65,Quba,695,True,2025-01-21,4028.94,True,Azərbaycan,2017-09-18,8,2,1,1,11102.58,0
MST08116,Günay Əliyeva,56,Qadın,günay.əliyeva50@gmail.com,+994506837192,Biznes,19522.5,Qax,826,True,2024-05-28,7784.69,True,Azərbaycan,2017-09-18,8,3,1,1,9976.72,0
MST08117,Nihat Ələkbərov,20,Kişi,nihat.ələkbərov78@gmail.com,+994538303938,Əmanət,4343.98,Qusar,307,False,2024-06-23,2550.03,False,Azərbaycan,2023-07-25,2,3,1,0,4016.09,1
MST08118,Aysel Məmmədova,68,Qadın,aysel.məmmədova63@gmail.com,+994549963892,Cari,7426.24,Naxçıvan,614,True,2025-01-23,3833.97,False,Azərbaycan,2015-05-19,10,2,1,1,17559.77,0
MST08119,Elnur Quliyev,21,Kişi,elnur.quliyev5@gmail.com,+994556324022,Əmanət,7186.17,Qax,311,False,2024-07-15,3945.5,False,Azərbaycan,2025-10-17,0,1,1,0,16529.32,1
MST08120,Şahin Əlizadə,25,Kişi,şahin.əlizadə35@gmail.com,+994557108248,Əmanət,812.69,Zaqatala,312,False,2025-04-13,1488.79,False,Azərbaycan,2025-05-13,0,2,0,0,4421.57,1
MST08121,Aytən Cəfərova,28,Qadın,aytən.cəfərova29@gmail.com,+994509829526,Cari,681.21,Gəncə,454,True,2025-03-09,339.75,False,Azərbaycan,2020-01-06,5,2,1,1,6138.04,0
MST08122,Nihat Quliyev,44,Kişi,nihat.quliyev94@gmail.com,+994501484006,Depozit,7987.53,Qax,819,True,2024-10-03,8756.92,True,Azərbaycan,2018-07-01,7,3,1,1,18616.52,0
MST08123,İlkin Ələkbərov,32,Kişi,i̇lkin.ələkbərov15@gmail.com,+994555583479,Biznes,5748.04,Mingəçevir,693,True,2024-08-16,5218.09,True,Azərbaycan,2021-09-04,4,1,1,1,3737.59,0
MST08124,Nigar Əliyeva,53,Qadın,nigar.əliyeva62@gmail.com,+994539543598,Əmanət,3521.74,Sumqayıt,835,True,2025-01-23,3509.14,True,Azərbaycan,2025-10-02,0,1,0,1,16992.81,0
MST08125,Şahin İsmayılov,60,Kişi,şahin.i̇smayılov40@gmail.com,+994519850831,Cari,2798.4,Zaqatala,593,False,2025-01-06,2498.88,False,Azərbaycan,2021-05-27,4,2,1,0,11072.3,0
MST08126,Rauf Məmmədov,28,Kişi,rauf.məmmədov56@gmail.com,+994546785777,Biznes,8470.47,Zaqatala,302,False,2024-09-21,5602.84,False,Azərbaycan,2016-02-09,9,3,1,0,13609.24,0
MST08127,Cavid Mürsəlov,62,Kişi,cavid.mürsəlov16@gmail.com,+994539200739,Əmanət,6553.57,Quba,357,True,2025-05-14,3790.5,False,Azərbaycan,2015-08-09,10,3,1,1,19231.01,0
MST08128,Nigar Nəbiyeva,53,Qadın,nigar.nəbiyeva22@gmail.com,+994541632526,Cari,725.46,Gəncə,503,False,2024-07-24,523.24,False,Azərbaycan,2024-12-15,1,1,1,0,4195.66,1
MST08129,Nigar Orucova,20,Qadın,nigar.orucova79@gmail.com,+994501807614,Cari,3251.09,Qusar,366,False,2024-12-19,1853.77,False,Azərbaycan,2024-09-04,1,2,1,0,4098.34,1
MST08130,Murad Quliyev,68,Kişi,murad.quliyev78@gmail.com,+994502102937,Biznes,10132.42,Qax,401,True,2024-08-20,5640.12,False,Azərbaycan,2025-06-10,0,2,1,1,19468.72,0
MST08131,Tural Mahmudov,21,Kişi,tural.mahmudov12@gmail.com,+994555021676,Cari,10960.07,Bakı,334,False,2025-04-11,4717.42,False,Azərbaycan,2022-11-03,3,3,0,0,3518.19,0
MST08132,Gülşən Axundova,41,Qadın,gülşən.axundova20@gmail.com,+994535377234,Biznes,8947.93,Quba,569,True,2025-02-10,7472.25,False,Azərbaycan,2023-07-05,2,1,0,1,18599.31,0
MST08133,Ülviyyə Hacıyeva,19,Qadın,ülviyyə.hacıyeva25@gmail.com,+994544794865,Cari,496.17,Mingəçevir,819,False,2025-03-02,920.55,False,Azərbaycan,2025-10-19,0,1,0,0,9949.63,0
MST08134,Aysel Orucova,31,Qadın,aysel.orucova33@gmail.com,+994552226917,Cari,7577.21,Lənkəran,394,False,2025-03-13,4769.73,False,Azərbaycan,2016-01-07,9,3,1,0,6991.82,0
MST08135,İlkin Ələkbərov,55,Kişi,i̇lkin.ələkbərov84@gmail.com,+994545638234,Əmanət,439.16,Qusar,616,False,2024-09-13,507.6,False,Azərbaycan,2023-01-06,2,3,0,0,13045.44,0
MST08136,Sevinc Qasımova,64,Qadın,sevinc.qasımova52@gmail.com,+994537093546,Depozit,6260.43,Naxçıvan,822,True,2025-02-07,9406.31,True,Azərbaycan,2022-07-05,3,2,0,1,12526.17,0
MST08137,Nigar Məmmədova,56,Qadın,nigar.məmmədova22@gmail.com,+994503462799,Əmanət,7039.1,Naxçıvan,382,False,2025-01-13,4091.61,False,Azərbaycan,2020-01-27,5,4,0,0,14131.46,0
MST08138,Aysel İsmayılova,67,Qadın,aysel.i̇smayılova67@gmail.com,+994502773925,Cari,3397.51,Lənkəran,784,False,2024-07-05,1301.56,False,Azərbaycan,2021-01-11,4,3,1,0,13969.09,0
MST08139,Ülviyyə Mürsəlova,69,Qadın,ülviyyə.mürsəlova48@gmail.com,+994528494106,Biznes,23308.44,Quba,754,True,2025-03-08,9211.02,True,Azərbaycan,2015-07-20,10,2,1,1,13210.16,0
MST08140,Nigar Hüseynova,27,Qadın,nigar.hüseynova31@gmail.com,+994532817413,Əmanət,6617.92,Lənkəran,660,True,2025-03-08,2308.34,True,Azərbaycan,2018-03-18,7,3,1,1,14751.25,0
MST08141,Emil Vəliyev,55,Kişi,emil.vəliyev92@gmail.com,+994541256285,Əmanət,3332.55,Bakı,510,True,2024-12-29,1541.84,False,Azərbaycan,2021-08-05,4,1,0,1,6819.39,0
MST08142,İlkin Mahmudov,18,Kişi,i̇lkin.mahmudov62@gmail.com,+994539650880,Cari,1179.77,Naxçıvan,821,False,2024-11-25,991.28,False,Azərbaycan,2025-07-19,0,2,1,0,18792.17,0
MST08143,Sevinc Bədəlova,38,Qadın,sevinc.bədəlova4@gmail.com,+994553404679,Cari,7821.16,Lənkəran,451,False,2024-11-12,2364.83,False,Azərbaycan,2015-12-25,10,3,1,0,9595.03,1
MST08144,Murad Mahmudov,35,Kişi,murad.mahmudov46@gmail.com,+994551406242,Cari,4504.02,Qusar,410,False,2025-05-18,2890.5,False,Azərbaycan,2022-07-18,3,3,1,0,6028.19,1
MST08145,Orxan Nəbiyev,51,Kişi,orxan.nəbiyev82@gmail.com,+994547676464,Əmanət,5741.12,Bakı,515,True,2024-08-26,3535.54,False,Azərbaycan,2017-12-06,8,4,0,1,4105.27,0
MST08146,Zəhra Əlizadə,52,Qadın,zəhra.əlizadə29@gmail.com,+994522556867,Cari,3855.88,Sumqayıt,326,False,2024-10-29,3425.24,False,Azərbaycan,2019-05-08,6,2,1,0,10913.05,0
MST08147,Ülviyyə Məmmədova,75,Qadın,ülviyyə.məmmədova32@gmail.com,+994533633131,Cari,7918.15,Mingəçevir,498,True,2025-04-22,4994.95,False,Azərbaycan,2018-07-17,7,4,1,1,9857.14,0
MST08148,Sevinc Nəbiyeva,72,Qadın,sevinc.nəbiyeva93@gmail.com,+994537318629,Əmanət,346.33,Qusar,451,True,2024-10-14,374.63,False,Azərbaycan,2019-08-11,6,4,0,1,2127.82,0
MST08149,Lətafət Mürsəlova,25,Qadın,lətafət.mürsəlova73@gmail.com,+994504696301,Əmanət,6971.46,Qax,555,True,2024-06-18,3615.2,False,Azərbaycan,2021-04-11,4,3,1,1,15481.83,0
MST08150,Ləman Hüseynova,21,Qadın,ləman.hüseynova2@gmail.com,+994508033675,Depozit,18401.83,Qax,754,True,2024-06-05,9534.41,True,Azərbaycan,2023-11-19,2,3,0,1,5162.76,0
MST08151,Murad Ələkbərov,56,Kişi,murad.ələkbərov99@gmail.com,+994526629301,Cari,7242.45,Gəncə,567,False,2025-05-22,4192.74,False,Azərbaycan,2023-07-19,2,1,1,0,4474.67,1
MST08152,Aysel Nəbiyeva,22,Qadın,aysel.nəbiyeva34@gmail.com,+994515268102,Biznes,21109.37,Sumqayıt,562,False,2024-11-05,9744.23,False,Azərbaycan,2024-11-25,1,1,0,0,18219.87,1
MST08153,Kənan Məmmədov,21,Kişi,kənan.məmmədov31@gmail.com,+994509791462,Depozit,14348.81,Qax,839,False,2024-06-04,7314.32,True,Azərbaycan,2023-07-04,2,3,1,0,15875.32,0
MST08154,Murad Ələkbərov,22,Kişi,murad.ələkbərov88@gmail.com,+994502494506,Biznes,4312.17,Mingəçevir,353,False,2024-05-25,5303.11,False,Azərbaycan,2025-10-17,0,2,1,0,8054.92,1
MST08155,Fidan Axundova,47,Qadın,fidan.axundova63@gmail.com,+994542655034,Depozit,11886.17,Bakı,686,True,2024-09-07,8364.55,True,Azərbaycan,2023-12-23,2,3,0,1,10245.49,0
MST08156,Murad Nəbiyev,45,Kişi,murad.nəbiyev77@gmail.com,+994501488463,Cari,6323.12,Quba,303,True,2025-03-01,3130.08,False,Azərbaycan,2015-05-23,10,3,1,1,7549.87,0
MST08157,Rauf Bədəlov,29,Kişi,rauf.bədəlov20@gmail.com,+994528738478,Cari,5007.59,Qusar,500,False,2024-06-05,3566.58,False,Azərbaycan,2015-02-07,10,4,1,0,11670.5,1
MST08158,Kənan Vəliyev,27,Kişi,kənan.vəliyev38@gmail.com,+994511074186,Biznes,13156.48,Lənkəran,806,False,2025-02-04,6682.11,True,Azərbaycan,2016-05-19,9,4,1,0,15809.35,0
